	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_diff_max	GCKO2_diff_min	GCKO2_feed	GCKO2_pheno	GCKO2_relative_filter	GCKO2_sd	GCKO2_var	GCKO2_pvalue2	GCKO2_pvalue	GCKO2_zvalue	GCKO2_fdr	GCKO2_fdr2	g145480_RGR	g145480_diff_max	g145480_diff_min	g145480_feed	g145480_pheno	g145480_relative_filter	g145480_sd	g145480_var	g145480_pvalue2	g145480_pvalue	g145480_zvalue	g145480_fdr	g145480_fdr2	PbGEM-ID
110	PBANKA_0515300	PBANKA_0515300_pool4,pool7_2	conserved Plasmodium protein, unknown function		pool4,pool7_2	-5.514227232951017	-5.032809547029096	-5.995644918872937	Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.24070884296095985	0.057940747079604026	0.0	0.0	22.90828689598812	0.0	0.0	0.07048680133164145	0.3857374455414496	-0.24476384287816674	Mf1 and Mf2	Not Reduced	Not applied	0.1576253221049041	0.02484574216867477	0.6547455138406115	0.6726272430796942	-0.4471794277110533	0.81592040089531	0.7435953148991281	PbGEM-275466
111	PBANKA_1232400	PBANKA_1232400_pool7	F-actin-capping protein subunit beta	CPbeta	pool7	-5.497182937495141	-3.4021932464051567	-7.592172628585128	Mf1 and Mf2	Reduced	Not applied	1.0474948455449928	1.0972454514433283	1.538150773416902e-07	7.69075386708451e-08	5.2479331625112255	2.438008015225521e-07	4.231608625545617e-07	0.10530298053359537	0.3036051179086112	-0.09299915684142047	Mf1 and Mf2	Not Reduced	Not applied	0.09915106868750792	0.009830934421874913	0.28821487318992145	0.8558925634050393	-1.062045845067755	0.985501409571638	0.3815328523013079	PbGEM-307922
112	PBANKA_1320500	PBANKA_1320500_pool5	V-type H(+)-translocating pyrophosphatase, putative	VP1	pool5	-5.451467696740131	-4.915885766058758	-5.9870496274215075	Mf1 and Mf2	Reduced	Not applied	0.26779096534068714	0.0717120011180971	0.0	0.0	20.357175567161892	0.0	0.0	-1.8386063703538016	-1.1970145946632749	-2.4801981460443283	no data	No Data	applied	0.3207958878452634	0.1029100016584308	9.961089064702833e-09	4.980544532351416e-09	5.73139008328142	1.8877626236602486e-08	3.460021744758895e-08	PbGEM-253763
113	PBANKA_0107700	PBANKA_0107700_pool5	zinc transporter ZIP1	ZIP1	pool5	-5.442090352591144	-4.896540477595613	-5.987640227586675	Mf1	Reduced	Not applied	0.2727749374977657	0.07440616652690997	0.0	0.0	19.950844467284387	0.0	0.0	-2.5440701036664533	-1.9164412521395533	-3.171698955193352	no data	No Data	applied	0.31381442576344976	0.09847949381724372	4.440892098500626e-16	2.220446049250313e-16	8.106925287061683	1.1537067597563086e-15	2.2062918114861677e-15	PbGEM-006154
114	PBANKA_1216300	PBANKA_1216300_pool2,pool7	conserved Plasmodium protein, unknown function		pool2,pool7	-5.4340429991898445	-3.5531071234794167	-7.314978874900272	no data,Mf1 and Mf2	Reduced	applied,Not applied	0.940467937855214	0.8844799421336383	7.558461412315863e-09	3.779230706157931e-09	5.778020473066273	1.3003468738267929e-08	2.2913879378598337e-08	-0.3328860153050079	0.14821769423471293	-0.8139897248447288	Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2405518547698604	0.057865194833220016	0.16640651421171015	0.08320325710585508	1.3838430621268123	0.14077945944504924	0.23553793782293145	PbGEM-336539
115	PBANKA_1145500	PBANKA_1145500_pool2,pool5_2	conserved protein, unknown function		pool2,pool5_2	-5.415660563210944	-4.9066690265835335	-5.924652099838351	no data,Mf1 and Mf2	Reduced	applied,Not applied	0.2544957683137041	0.06476809608958257	0.0	0.0	21.27996311724653	0.0	0.0	-2.5264569041178784	-2.243331091047345	-2.809582717188412	Mf1 and Mf2	Reduced	Not applied	0.1415629065352666	0.020040056506712627	0.0	0.0	17.846884935839316	0.0	0.0	PbGEM-336035
116	PBANKA_0612300	PBANKA_0612300_pool6	conserved Plasmodium protein, unknown function		pool6	-5.379996574982693	-5.034531207669914	-5.725461942295474	no data	No Data	applied	0.17273268365639002	0.029836580003138494	0.0	0.0	31.146372887281128	0.0	0.0	-8.730561213744366	-8.45937719752868	-9.001745229960052	Mf1 and Mf2	Reduced	Not applied	0.1355920081078436	0.018385192662717532	0.0	0.0	64.38846459741552	0.0	0.0	PbGEM-278202
117	PBANKA_1312700	PBANKA_1312700_pilot,pool3	gamete egress and sporozoite traversal protein	GEST	pilot,pool3	-5.324869364863987	-4.463513903690978	-6.1862248260369945	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.4306777305865038	0.1854833076231412	0.0	0.0	12.363930119192588	0.0	0.0	-8.18679205493976	-7.861574533284987	-8.512009576594533	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.16260876082738662	0.026441609097818227	0.0	0.0	50.34656197663452	0.0	0.0	PbGEM-311621
118	PBANKA_1236400	PBANKA_1236400_pool1,pool7	AFG1-like ATPase, putative		pool1,pool7	-5.275494536993582	-4.870160860111018	-5.680828213876146	Mf2,no data	Reduced	Not applied,applied	0.20266683844128214	0.04107384740378476	0.0	0.0	26.030378613332097	0.0	0.0	-0.8953425265473931	-0.4285540842303705	-1.362130968864416	Mf1 and Mf2,Mf1	No Power	Not applied,Not applied	0.2333942211585113	0.054472862470188094	0.00012496221786917341	6.248110893458671e-05	3.8361812134984903	0.00017748050761145695	0.0003226250221177209	PbGEM-261452
119	PBANKA_0105300	PBANKA_0105300_pool1,pool5_2	conserved Plasmodium protein, unknown function		pool1,pool5_2	-5.231248447670229	-4.207427596334517	-6.255069299005939	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.5119104256678556	0.2620522839074452	0.0	0.0	10.219069949289203	0.0	0.0	-2.3609992702977527	-0.34364729337937305	-4.3783512472161314	Mf1 and Mf2	No Power	Not applied	1.0086759884591898	1.0174272496941237	0.01924806659462841	0.009624033297314205	2.3406914582197142	0.020035341438649105	0.034585502944526836	PbGEM-327675
120	PBANKA_1212300	PBANKA_1212300_pool5	translation initiation factor eIF-2B subunit delta, putative		pool5	-5.180659444155076	-4.822590215351045	-5.538728672959106	no data	No Data	applied	0.17903461440201465	0.03205339315407808	0.0	0.0	28.936635864850825	0.0	0.0	-1.5574938627648005	-1.1667896415258865	-1.948198084003714	Mf1 and Mf2	No Power	Not applied	0.19535211061945687	0.038162447123476516	1.5543122344752194e-15	7.771561172376097e-16	7.972751652521309	3.9717773696528654e-15	7.541740686344741e-15	PbGEM-246982
121	PBANKA_1461100	PBANKA_1461100_pool5	pre-mRNA-splicing factor RBM22, putative	RBM22	pool5	-5.135951196079229	-4.9648253508168345	-5.307077041341623	Mf1 and Mf2	Reduced	Not applied	0.08556292263119719	0.007321013729192236	0.0	0.0	60.025429685434844	0.0	0.0	0.16907942222667005	0.7126199619625991	-0.37446111750925903	no data	No Data	applied	0.2717702698679645	0.07385907958410629	0.5338491700981179	0.7330754149509409	-0.6221409807217497	0.8739436352235405	0.635219384649192	PbGEM-326131
122	PBANKA_1426400	PBANKA_1426400_pool5	mitochondrial carrier protein, putative		pool5	-5.104309916253153	-4.394583562754469	-5.814036269751838	no data	No Data	applied	0.3548631767493426	0.12592787421263515	0.0	0.0	14.383881593492527	0.0	0.0	-1.24713849267428	-0.35704050916235464	-2.1372364761862053	no data	No Data	applied	0.4450489917559626	0.1980686050629989	0.005074754696965833	0.0025373773484829165	2.8022499000697287	0.00577392254298941	0.010092853440377024	PbGEM-254102
123	PBANKA_0103300	PBANKA_0103300_pool1	conserved Plasmodium protein, unknown function		pool1	-5.085301092214478	-2.5266850036699013	-7.643917180759058	Mf1 and Mf2	Reduced	Not applied	1.2793080442722888	1.6366290721397885	7.036732575183002e-05	3.518366287591501e-05	3.9750403469925497	9.430127667814988e-05	0.0001580733630648124	-2.1642630079492475	-1.955036549993212	-2.373489465905283	Mf1 and Mf2	Reduced	Not applied	0.1046132289780178	0.010943927677207184	0.0	0.0	20.68823445268113	0.0	0.0	PbGEM-533123
124	PBANKA_0816000	PBANKA_0816000_pool7	type II NADH:ubiquinone oxidoreductase	NDH2	pool7	-5.0714616637148096	-4.491578757677146	-5.6513445697524745	Mf1 and Mf2	Reduced	Not applied	0.2899414530188322	0.08406604617867168	0.0	0.0	17.49133009754701	0.0	0.0	-1.1693854014688525	-0.9721874080227141	-1.3665833949149906	Mf1 and Mf2	Not Reduced	Not applied	0.09859899672306913	0.009721762154795796	0.0	0.0	11.860013188098213	0.0	0.0	PbGEM-342124
125	PBANKA_1120400	PBANKA_1120400_pool1	inner membrane complex protein 1j, putative	ALV7	pool1	-5.048014876812486	-3.99193470643287	-6.104095047192103	Mf1 and Mf2	Reduced	Not applied	0.5280400851898078	0.2788263315672596	0.0	0.0	9.559908458460953	0.0	0.0	-0.17526657351657454	0.3198988500712789	-0.6704319971044279	Mf1 and Mf2	Not Reduced	Not applied	0.24758271179392674	0.06129719917923459	0.4790004067907319	0.23950020339536596	0.7079111956026077	0.3551209912414047	0.5771144997758866	PbGEM-099323
126	PBANKA_1345800	PBANKA_1345800_pool6	RNA-binding protein, putative		pool6	-5.039748534722281	-4.70478367982892	-5.374713389615642	Mf1 and Mf2	Reduced	Not applied	0.1674824274466805	0.02805036350343259	0.0	0.0	30.09120784523337	0.0	0.0	-2.3371795557274315	-2.114996628203092	-2.559362483251771	Mf1 and Mf2	Reduced	Not applied	0.11109146376216993	0.01234131332082151	0.0	0.0	21.03833612932656	0.0	0.0	PbGEM-315947
127	PBANKA_0718400	PBANKA_0718400_pool6	histone acetyltransferase, putative	HAT1	pool6	-5.031044686358482	-2.2182212565788983	-7.843868116138062	no data	No Data	applied	1.4064117148897912	1.977993911779243	0.0003472673477404875	0.00017363367387024375	3.5772204064388937	0.00044715146116275145	0.0007389044588209012	-3.2226410675366983	-2.024180246406696	-4.4211018886667	Mf1 and Mf2	Reduced	Not applied	0.599230410565001	0.3590770849458997	7.533183299379688e-08	3.766591649689843e-08	5.377966489548055	1.3653894730125682e-07	2.4917452451794355e-07	PbGEM-236544
128	PBANKA_0413500	PBANKA_0413500_pool7	conserved Plasmodium protein, unknown function		pool7	-5.019070026216567	-4.393832598244428	-5.644307454188706	Mf1 and Mf2	Reduced	Not applied	0.3126187139860693	0.09773046033430377	0.0	0.0	16.054925062612288	0.0	0.0	0.3608020156651329	0.9549614952851704	-0.2333574639549042	Mf1 and Mf2	Not Reduced	Not applied	0.2970797398100186	0.08825637180558836	0.22455855623329055	0.8877207218833547	-1.2144955286949712	1.0	0.3067081266406499	PbGEM-121274
129	PBANKA_1342800	PBANKA_1342800_pool5	nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative	NMNAT	pool5	-4.9942810606348615	-4.608037513676868	-5.380524607592854	no data	No Data	applied	0.19312177347899664	0.037296019391672895	0.0	0.0	25.860787060232873	0.0	0.0	-0.4671387232408667	1.4537483514484228	-2.3880257979301565	no data	No Data	applied	0.9604435373446448	0.9224517884270942	0.6266990998398974	0.3133495499199487	0.48637812122967	0.4475909378581627	0.7185822894784747	PbGEM-058996
130	PBANKA_0938500	PBANKA_0938500_pool6	succinyl-CoA synthetase alpha subunit, putative		pool6	-4.977330226949936	-4.653364195609679	-5.301296258290192	Mf1 and Mf2	Reduced	Not applied	0.16198301567012754	0.026238497365588788	0.0	0.0	30.72748217681097	0.0	0.0	-0.5975519686183061	-0.3315323985184114	-0.8635715387182008	Mf1 and Mf2	Not Reduced	Not applied	0.13300978504994734	0.017691602919033194	7.037822465916221e-06	3.5189112329581107e-06	4.4925414201212	1.1251493096150675e-05	2.0553078723647607e-05	PbGEM-033491
131	PBANKA_1022300	PBANKA_1022300_pool5	mannose-1-phosphate guanyltransferase, putative		pool5	-4.943219136420657	-4.512434882386691	-5.374003390454623	no data	No Data	applied	0.21539212701698351	0.04639376838090036	0.0	0.0	22.949859889869085	0.0	0.0	0.8747913737606832	3.7883077177101807	-2.038724970188814	no data	No Data	applied	1.4567581719747489	2.122144371615211	0.5481693602482993	0.7259153198758503	-0.6005055544496006	0.8670655209628212	0.6479309878953832	PbGEM-037559
132	PBANKA_1226800	PBANKA_1226800_pool2	DNA repair and recombination protein RAD54, putative	RAD54	pool2	-4.937967492600745	-3.7042053922232205	-6.171729592978269	Mf1 and Mf2	Reduced	Not applied	0.6168810501887624	0.3805422300819904	1.1102230246251563e-15	5.551115123125784e-16	8.004732016147608	2.3663285968546425e-15	4.306424092412486e-15	0.34367383214379177	1.9608294597734484	-1.2734817954858648	Mf1 and Mf2	Not Reduced	Not applied	0.8085778138148283	0.6537980809935671	0.6708111956154776	0.6645944021922612	-0.4250349518277733	0.8085358239353656	0.7563305252554255	PbGEM-307226
133	PBANKA_1124900	PBANKA_1124900_pool5	oxidoreductase, putative		pool5	-4.915447518612653	-4.620238155142267	-5.210656882083037	Mf1 and Mf2	Reduced	Not applied	0.1476046817351926	0.021787142070147498	0.0	0.0	33.30143367289066	0.0	0.0	-3.0235312601733653	-2.07879632040225	-3.96826619994448	no data	No Data	applied	0.4723674698855574	0.22313102660608292	1.5456169677463552e-10	7.728084838731776e-11	6.400803300248192	3.180502242210733e-10	5.930413411629861e-10	PbGEM-043567
134	PBANKA_1020700	PBANKA_1020700_pool2,pool7	conserved Plasmodium protein, unknown function		pool2,pool7	-4.897382203121993	-4.3634183557316675	-5.431346050512318	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.2669819236951623	0.07127934757996947	0.0	0.0	18.343497324986625	0.0	0.0	-2.073926316658377	-1.800891886581551	-2.346960746735204	no data,Mf1 and Mf2	Reduced	applied,Not applied	0.13651721503841316	0.018636950001844337	0.0	0.0	15.191683452338353	0.0	0.0	PbGEM-334035
135	PBANKA_0930400	PBANKA_0930400_pool4	peptidyl-tRNA hydrolase ICT1, putative	ICT1	pool4	-4.893930681526377	-4.1928841500462415	-5.594977213006512	Mf2	Reduced	Not applied	0.3505232657400673	0.12286655982508185	0.0	0.0	13.961785592730102	0.0	0.0	-0.3669873818431591	-0.042723829749479136	-0.6912509339368391	Mf1 and Mf2	Not Reduced	Not applied	0.16213177604683998	0.026286712804102674	0.023604084515585818	0.011802042257792909	2.2635129941285297	0.02381415322891223	0.04116684390340632	PbGEM-290800
136	PBANKA_1007700	PBANKA_1007700_pool5	protein phosphatase PPM1	PPM1	pool5	-4.884990324709213	-4.542498635898563	-5.227482013519858	no data	No Data	applied	0.17124584440532395	0.029325139226092426	0.0	0.0	28.526183170593423	0.0	0.0	-1.5335829546668904	-1.0772666543567682	-1.9898992549770127	Mf1 and Mf2	No Power	Not applied	0.22815815015506116	0.05205614148217942	1.797650917012561e-11	8.988254585062805e-12	6.721578666484783	3.9327556026573034e-11	7.349739978736601e-11	PbGEM-293632
137	PBANKA_1211000	PBANKA_1211000_pool6	GMP synthase [glutamine-hydrolyzing], putative	GMPS	pool6	-4.825897743850146	-1.7984165191795105	-7.853378968520785	Mf1 and Mf2	Reduced	Not applied	1.5137406123353183	2.291410641433304	0.0014323020798072685	0.0007161510399036343	3.188061220346734	0.001774747319126268	0.002899425117794616	-0.764130662469604	-0.5723533830463283	-0.9559079418928798	Mf1 and Mf2	Not Reduced	Not applied	0.09588863971163784	0.009194631225748288	1.5543122344752194e-15	7.771561172376097e-16	7.96893839319803	3.9717773696528654e-15	7.541740686344741e-15	PbGEM-047958
138	PBANKA_0823000	PBANKA_0823000_pool1,pool5_2	ubiquitin-like protein, putative		pool1,pool5_2	-4.820411069150079	-4.273922899924609	-5.366899238375547	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	0.2732440846127341	0.07466232977585101	0.0	0.0	17.641410521226817	0.0	0.0	-1.9582120668000431	-1.3418431972315443	-2.574580936368542	Mf1 and Mf2	No Power	Not applied	0.30818443478424945	0.0949776458432873	2.097506612841471e-10	1.0487533064207355e-10	6.354026504196838	4.2599197821063755e-10	7.950123848672687e-10	PbGEM-331755
139	PBANKA_1111800	PBANKA_1111800_pool2	glutathione synthetase	GS	pool2	-4.758670242647362	-3.2645092821189468	-6.252831203175777	Mf1 and Mf2	Reduced	Not applied	0.7470804802642075	0.5581292439917989	1.8941204160682898e-10	9.470602080341449e-11	6.369688900136224	3.4385994181239747e-10	6.160823957472121e-10	-1.2507271504170343	-0.20404753973500125	-2.2974067610990674	Mf1 and Mf2	No Power	Not applied	0.5233398053410165	0.27388455185437305	0.016853193199429798	0.008426596599714897	2.389894935666208	0.017720010050327955	0.030546412673966506	PbGEM-041695
140	PBANKA_1137200	PBANKA_1137200_pool5	protein transport protein Sec24A, putative	SEC24A	pool5	-4.757930114240498	-4.225441344068911	-5.290418884412085	Mf2	Reduced	Not applied	0.2662443850857933	0.0708860725897122	0.0	0.0	17.87053692308788	0.0	0.0	-0.6356775082516717	-0.229493664791595	-1.0418613517117483	no data	No Data	applied	0.20309192173003834	0.04124632867200002	0.0017480690895781414	0.0008740345447890707	3.1299989819223404	0.002153994224015753	0.00380426205009414	PbGEM-246799
141	PBANKA_0405900	PBANKA_0405900_pool3	conserved Plasmodium protein, unknown function		pool3	-4.739172074275249	-4.0775733812097	-5.4007707673407985	Mf2	Reduced	Not applied	0.3307993465327743	0.1094282076665105	0.0	0.0	14.32642513943331	0.0	0.0	-1.022057856973822	-0.3582642025324355	-1.6858515114152088	Mf1 and Mf2	No Power	Not applied	0.3318968272206933	0.11015550391916276	0.0020738701107612108	0.0010369350553806056	3.0794444934365384	0.0025304462114669572	0.004435876549089589	PbGEM-271858
142	PBANKA_0608700	PBANKA_0608700_pool5	conserved Plasmodium protein, unknown function		pool5	-4.665594268445694	-3.7278345650029863	-5.603353971888398	Mf1 and Mf2	Reduced	Not applied	0.4688798517213534	0.2198483153502384	0.0	0.0	9.950511311836806	0.0	0.0	-2.5838442009369667	-1.7851873873501516	-3.3825010145237817	no data	No Data	applied	0.3993284067934076	0.1594631764721612	9.769585140873005e-11	4.884792570436503e-11	6.470474318832313	2.0372362325532842e-10	3.8070852095839487e-10	PbGEM-277810
143	PBANKA_1442000	PBANKA_1442000_pilot	potassium channel K1	K1	pilot	-4.659453770302757	2.4727879701785174	-11.791695510784029	Mf1 and Mf2	No Power	Not applied	3.5661208702406366	12.717218061165841	0.191352385122602	0.095676192561301	1.3065888509797885	0.17996922365823034	0.2673368333536129	2.0178742806196133	3.6066090873251113	0.4291394739141152	Mf1 and Mf2	Not Reduced	Not applied	0.794367403352749	0.631019571509389	0.011078024063978287	0.9944609879680107	-2.5402279500680245	1.0	0.02058762445272865	PbGEM-258163,PbGEM-068261,PbGEM-079709,PbGEM-265196,PbGEM-323763,PbGEM-323771,PbGEM-323755,PbGEM-323779
144	PBANKA_0519900	PBANKA_0519900_pool6	conserved Plasmodium protein, unknown function		pool6	-4.645064967537476	-1.5220991620275042	-7.768030773047447	Mf1 and Mf2	No Power	Not applied	1.5614829027549857	2.438228855596136	0.002932006628596273	0.0014660033142981366	2.9747779878614136	0.0035077358995371124	0.0056688487292828865	-6.745099910683124	-6.451325000346968	-7.038874821019283	Mf1 and Mf2	Reduced	Not applied	0.1468874551680786	0.0215759244857543	0.0	0.0	45.92019041357155	0.0	0.0	PbGEM-276178
145	PBANKA_0907100	PBANKA_0907100_pool4	inner membrane complex protein 1b	IMC1b	pool4	-4.563541261559707	-1.4074783312157175	-7.719604191903697	Mf1 and Mf2	No Power	Not applied	1.5780314651719949	2.4901833050728723	0.003828950396188358	0.001914475198094179	2.89192032115932	0.004537342547285824	0.0073349065104896605	-0.6394175871793236	1.62126855000286	-2.9001037243615078	Mf1 and Mf2	No Power	Not applied	1.1303430685910918	1.2776754527119254	0.5716082536302534	0.2858041268151267	0.5656845297209822	0.4153819885063671	0.6680370124432295	PbGEM-029200
146	PBANKA_1222000	PBANKA_1222000_pool6	histone deacetylase complex subunit SAP18, putative	SAP18	pool6	-4.560115509358344	-4.4322864622127245	-4.687944556503963	Mf1 and Mf2	Reduced	Not applied	0.06391452357280937	0.004085066323539206	0.0	0.0	71.34709381293605	0.0	0.0	-8.06276815126142	-6.67462984951309	-9.45090645300975	Mf1 and Mf2	Reduced	Not applied	0.6940691508741651	0.4817319861951846	0.0	0.0	11.616664047244482	0.0	0.0	PbGEM-306506
147	PBANKA_1324000	PBANKA_1324000_pool6	60S ribosomal protein L29, putative	RPL29	pool6	-4.5366358358992125	-2.789635041602613	-6.283636630195812	Mf1 and Mf2	Reduced	Not applied	0.8735003971482999	0.7630029438182375	2.0623539298547652e-07	1.0311769649273829e-07	5.1936276740226806	3.244181433738793e-07	5.63649903367309e-07	-6.026581614843592	-5.692603153110701	-6.3605600765764825	Mf1 and Mf2	Reduced	Not applied	0.16698923086644565	0.027885403225367082	0.0	0.0	36.08964232947166	0.0	0.0	PbGEM-313181
148	PBANKA_1446900	PBANKA_1446900_pool5	dihydrolipoyl dehydrogenase, mitochondrial, putative	LPD1	pool5	-4.521175286826357	-3.647586656562244	-5.394763917090469	Mf1 and Mf2	Reduced	Not applied	0.4367943151320561	0.190789273731682	0.0	0.0	10.35081073676398	0.0	0.0	0.07415261786809282	0.8690644351933956	-0.72075919945721	Mf1 and Mf2	Not Reduced	Not applied	0.3974559086626514	0.1579711993308539	0.8519992323967125	0.5740003838016438	-0.18656816077435984	0.7244721443326414	0.8950657479348783	PbGEM-256413
149	PBANKA_1357800	PBANKA_1357800_pool5	conserved Plasmodium protein, unknown function		pool5	-4.462691432447907	-4.266432428866157	-4.6589504360296585	Mf1 and Mf2	Reduced	Not applied	0.0981295017908751	0.00962939912172536	0.0	0.0	45.477571484653005	0.0	0.0	-3.4189594591240784	-0.0399061205013953	-6.798012797746762	no data	No Data	applied	1.6895266693113415	2.8545003663142747	0.043009296028811095	0.021504648014405547	2.023619704397837	0.041835095279194566	0.07160559699322755	PbGEM-317363
150	PBANKA_0908700	PBANKA_0908700_pool5	P-loop containing nucleoside triphosphate hydrolase, putative		pool5	-4.461190102339843	-3.739253601705236	-5.18312660297445	Mf1 and Mf2	Reduced	Not applied	0.3609682503173034	0.13029807773713542	0.0	0.0	12.358954280378688	0.0	0.0	-0.1654835217451006	0.22350199850075494	-0.5544690419909561	Mf1 and Mf2	Not Reduced	Not applied	0.1944927601229278	0.03782743374023473	0.394854519989484	0.197427259994742	0.8508466929077869	0.30190841474176683	0.494693306082895	PbGEM-029428
151	PBANKA_1316900	PBANKA_1316900_pool1,pool5_2	conserved Plasmodium protein, unknown function		pool1,pool5_2	-4.442164185327647	-3.637070915667586	-5.2472574549877065	Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.4025466348300301	0.1620437932129816	0.0	0.0	11.035154193260839	0.0	0.0	-0.03487603215147661	0.4660638205278348	-0.5358158848307879	Mf1 and Mf2	Not Reduced	Not applied	0.2504699263396557	0.06273518400059254	0.8892586092687249	0.4446293046343625	0.1392423939318852	0.5923640415374466	0.9179681173494204	PbGEM-312173
152	PBANKA_1347200	PBANKA_1347200_pool6	nucleotidyltransferase, putative		pool6	-4.430028899110603	-3.760342706810426	-5.099715091410783	Mf1 and Mf2	Reduced	Not applied	0.3348430961500893	0.11211989903937793	0.0	0.0	13.230163470728685	0.0	0.0	-3.4621065302444918	-2.511060408016196	-4.413152652472787	Mf1 and Mf2	Reduced	Not applied	0.475523061114148	0.2261221816513697	3.321787289678469e-13	1.6608936448392344e-13	7.280628035437008	7.845205966342896e-13	1.4793816965103749e-12	PbGEM-343156
153	PBANKA_0104900	PBANKA_0104900_pool5	RNA-binding protein, putative		pool5	-4.4025395418429945	-4.201937677755537	-4.60314140593045	no data	No Data	applied	0.10030093204372832	0.010060276968840605	0.0	0.0	43.893306394437225	0.0	0.0	-3.411086986441865	-2.8740621671737965	-3.9481118057099343	no data	No Data	applied	0.2685124096340345	0.07209891412747556	0.0	0.0	12.703647444417786	0.0	0.0	PbGEM-327659
154	PBANKA_0312300	PBANKA_0312300_pool6	conserved Plasmodium protein, unknown function		pool6	-4.4025357595144	-2.49322010710588	-6.3118514119229205	Mf1 and Mf2	Reduced	Not applied	0.9546578262042604	0.9113715651330436	3.995093984521247e-06	1.997546992260624e-06	4.6116374251274665	5.748700906298431e-06	9.92022343273765e-06	-2.396280883585522	-2.180028498675608	-2.6125332684954365	Mf1 and Mf2	Reduced	Not applied	0.10812619245495728	0.011691273494806462	0.0	0.0	22.1618909274342	0.0	0.0	PbGEM-270858
155	PBANKA_1358600	PBANKA_1358600_pool5	isocitrate dehydrogenase [NADP], mitochondrial, putative	IDH	pool5	-4.360032120626046	-4.083532039691619	-4.636532201560473	no data	No Data	applied	0.1382500404672136	0.0191130736891862	0.0	0.0	31.53729363037721	0.0	0.0	-2.907205741317337	-2.2420637436464554	-3.572347738988219	no data	No Data	applied	0.3325709988354407	0.1106034692664027	0.0	0.0	8.741609314995774	0.0	0.0	PbGEM-108540
156	PBANKA_0806700	PBANKA_0806700_pool1,pool7	conserved Plasmodium protein, unknown function		pool1,pool7	-4.224951505971368	-2.9621975761583967	-5.48770543578434	Mf2,Mf1	Reduced	Not applied,Not applied	0.631376964906486	0.398636871814526	2.206723692665946e-11	1.103361846332973e-11	6.691646576933847	4.0772158167748025e-11	7.349861045706045e-11	-1.1520285361633815	-0.9229155351864811	-1.3811415371402826	Mf2,no data	Not Reduced	Not applied,applied	0.1145565004884504	0.013123191804160338	0.0	0.0	10.056422213067947	0.0	0.0	PbGEM-534515
157	PBANKA_1106300	PBANKA_1106300_pool6	GTPase-activating protein, putative		pool6	-4.207692879478864	-2.302967303935376	-6.1124184550223495	Mf1 and Mf2	Reduced	Not applied	0.9523627877717435	0.9069948795323672	9.95438962392292e-06	4.977194811961461e-06	4.418161790344267	1.4192959635022522e-05	2.433078794575289e-05	0.7166060341308439	1.3326682055928791	0.10054386266880888	Mf1 and Mf2	Not Reduced	Not applied	0.3080310857310175	0.09488314977662944	0.019996786249162343	0.9900016068754188	-2.326408168935933	1.0	0.03562284636100778	PbGEM-334819
158	PBANKA_1360500	PBANKA_1360500_pool6	ethanolamine-phosphate cytidylyltransferase	ECT	pool6	-4.199657724838533	-3.7999943725413976	-4.599321077135667	no data	No Data	applied	0.19983167614856764	0.03993269879234602	0.0	0.0	21.015976074364904	0.0	0.0	-0.03153307599386779	0.17980059092595385	-0.24286674291368945	Mf1 and Mf2	Not Reduced	Not applied	0.10566683345991082	0.01116547969344453	0.7653827739634165	0.3826913869817081	0.2984198064933137	0.5261479157289859	0.8350239012531762	PbGEM-108739
159	PBANKA_1018000	PBANKA_1018000_pool5	conserved Plasmodium protein, unknown function		pool5	-4.1930962965381156	-3.979520913227692	-4.406671679848538	Mf1	Reduced	Not applied	0.10678769165521156	0.01140361108904854	0.0	0.0	39.265726522832644	0.0	0.0	-4.50336352626061	-3.4305840579848437	-5.576142994536378	no data	No Data	applied	0.5363897341378832	0.287713946888509	0.0	0.0	8.39569298151964	0.0	0.0	PbGEM-036911
160	PBANKA_0418300	PBANKA_0418300_pool6	protein RER1, putative	RER1	pool6	-4.125371327738907	-3.779363132546973	-4.47137952293084	Mf1 and Mf2	Reduced	Not applied	0.17300409759596658	0.02993041778499473	0.0	0.0	23.84551224545727	0.0	0.0	-0.5020386655418956	-0.3185321999842031	-0.6855451310995879	Mf1 and Mf2	Not Reduced	Not applied	0.0917532327788462	0.00841865572536914	4.4594456127811106e-08	2.2297228063905553e-08	5.471618278038928	8.201959703743427e-08	1.4948733008435604e-07	PbGEM-329195
