	pbanka_id	old_pbanka_id	gene_description	gene_shortname	pool	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	GCKO2_pvalue	GCKO2_fdr	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	g145480_pvalue	g145480_fdr	Male gametcytes	difference.x	differencesd.x	p.x	diffmax.x	diffmin.x	phenotype.x	Condition.y	Female gametocytes	differencesd.y	p.y	diffmax.y	diffmin.y	power.y	minmax	B2toMG_RGR	B2toMG_SD	B2toMG_pheno	MGtoSG_RGR	MGtoSG_SD	MGtoSG_pheno	SGtoB2_RGR	SGtoB2_SD	SGtoB2_pheno	blood_RGR	blood_SD	blood_pheno
430	PBANKA_1242000	PBANKA_124200	ubiquitin carboxyl-terminal hydrolase 14, putative	USP14	pool1	-0.2471519930173249	0.30515074749237925	0.0931169786951578	0.3631495019674336	-0.8574534880020834	Not Reduced	Not applied	Mf1 and Mf2	0.20898902882891648	0.34758635547905564	-0.5537289151637503	0.35454712397024235	0.1257036631155704	0.15536533277673434	-1.262823163104235	No Power	Not applied	Mf1 and Mf2	0.05916848079700821	0.11162960344698714	GFPsort	0.278025555	0.393568805	0.760037043	1.065163166	-0.509112056	notreduced	RFPsort	0.33142413	0.39269647799999996	0.800656975	1.116817085	-0.453968826	notreduced	1.065163166	-0.32579416	0.152972188	notreduced	-0.40775596700000005	0.137296687	notreduced	-0.24815462300000002	0.37191010700000005	notreduced	0.867212275	0.117309708	Dispensable
431	PBANKA_1355900	PBANKA_135590	phosphoenolpyruvate carboxykinase, putative	PEPCK	pool1	-1.2614610399314283	0.4128442332611359	0.17044036093697518	-0.4357725734091565	-2.0871495064537	No Power	Not applied	Mf1 and Mf2	0.001123287502802328	0.002558778122429372	-0.5515597331524039	0.6176732742132642	0.3815202736773343	0.6837868152741244	-1.7869062815789325	No Power	Not applied	Mf1 and Mf2	0.18593834051585298	0.3008585648624566	GFPsort	-0.16657345199999998	0.139070878	0.115505347	0.11156830400000001	-0.444715208	notreduced	RFPsort	-0.19299597100000002	0.14268618800000002	0.088093256	0.09237640400000001	-0.478368346	notreduced	0.09237640400000001	-0.565965811	0.199016849	notreduced	-1.182053639	0.17634319199999998	nopower	-1.169884618	0.300298692	nopower	0.944448141	0.082806036	Dispensable
432	PBANKA_0901500	PBANKA_090150	conserved Plasmodium protein, unknown function	NaN	pool4	0.9226967132863764	0.1803368968744037	0.032521396374289316	1.283370507035184	0.562022919537569	Not Reduced	Not applied	Mf2	0.9999998443849868	1.0	-0.5503592098920067	0.11350891258574687	0.012884273236398729	-0.3233413847205129	-0.7773770350635005	Not Reduced	Not applied	Mf1 and Mf2	6.216821039073396e-07	2.254504750356577e-06	GFPsort	-0.281364573	0.17298520399999998	0.051919124000000004	0.064605835	-0.62733498	notreduced	RFPsort	-0.054647897	0.169484838	0.37356146700000004	0.284321779	-0.39361757399999997	notreduced	0.064605835	-0.141555016	0.066010098	notreduced	-0.606356835	0.071695274	notreduced	-0.315781858	0.145846245	notreduced	1.004923085	0.046098024	Dispensable
433	PBANKA_1409600	PBANKA_140960	meiosis-specific nuclear structural protein 1, putative	NaN	pool3	0.028720014958992058	0.17546325676942873	0.030787354476134468	0.3796465284978495	-0.3222064985798654	Not Reduced	Not applied	Mf1 and Mf2	0.5650088927680901	0.8049857880835692	-0.5484583210431442	0.12651883981025794	0.01600701682693372	-0.29542064142262825	-0.8014960006636601	Not Reduced	Not applied	Mf1 and Mf2	7.288228584312328e-06	2.4259389430639607e-05	GFPsort	0.363440983	0.128100781	0.997724081	0.619642545	0.10723942	notreduced	RFPsort	0.268710826	0.131066417	0.979826967	0.53084366	0.006577991	notreduced	0.53084366	-0.322381285	0.12937588	notreduced	0.08169291299999999	0.12078552	notreduced	-0.844375416	0.090634454	nopower	1.017978055	0.026003986	Dispensable
434	PBANKA_1212400	PBANKA_121240	GDP-L-fucose synthase, putative	FS	pool3	0.5611218429640844	0.4558065325211008	0.2077595950889093	1.472734908006286	-0.3504912220781172	Not Reduced	Not applied	Mf1 and Mf2	0.8908484146813086	1.0	-0.5456514491829502	0.2719775108829425	0.07397176642608114	-0.001696427417065105	-1.0896064709488351	Not Reduced	Not applied	Mf1 and Mf2	0.022415463678361117	0.04684128284357076	GFPsort	0.061375110999999996	0.20599255600000002	0.617128651	0.47336022299999997	-0.35061	notreduced	RFPsort	-0.034417508	0.22228825600000002	0.438476575	0.410159005	-0.478994021	notreduced	0.410159005	0.290469811	0.108706292	notreduced	-0.167922502	0.136142974	notreduced	0.078955255	0.17466546300000002	notreduced	0.963987635	0.033859802	Dispensable
435	PBANKA_0503000	PBANKA_050300	conserved protein, unknown function	NaN	pool1	-0.3761047495506932	0.2585589860173273	0.06685274925030849	0.14101322248396153	-0.8932227215853479	Not Reduced	Not applied	Mf1	0.07288741835784585	0.13443663057740735	-0.5412414220091946	0.08920440650115331	0.007957426139223005	-0.362832609006888	-0.7196502350115012	Not Reduced	Not applied	Mf1 and Mf2	6.498693805312428e-10	2.7160460208749697e-09	GFPsort	0.25070403199999997	0.204419133	0.889979961	0.659542298	-0.158134234	notreduced	RFPsort	0.335316838	0.228238875	0.929103765	0.791794587	-0.121160912	notreduced	0.659542298	-0.7694638009999999	0.118513439	nopower	-0.645935327	0.120716744	notreduced	-1.001885792	0.43543050000000005	nopower	0.910156318	0.129231103	Dispensable
436	PBANKA_0916700	PBANKA_091670	conserved Plasmodium protein, unknown function	NaN	pool3	-0.38648982421415	0.1370123355819445	0.018772380101619374	-0.11246515305026096	-0.660514495378039	No Power	applied	no data			-0.5401470136500124	0.2326312111446412	0.05411728039862265	-0.07488459136072995	-1.0054094359392949	Not Reduced	Not applied	Mf1 and Mf2	0.010119090435636855	0.02278017460389747	GFPsort	0.157291732	0.199417316	0.7848728709999999	0.556126364	-0.241542901	notreduced	RFPsort	0.426079306	0.192146304	0.9867046190000001	0.8103719140000001	0.041786699	notreduced	0.556126364	-0.44988369100000003	0.096449429	notreduced	-0.651188429	0.10945142699999999	notreduced	-0.550930977	0.222760076	notreduced	1.016447394	0.066870335	Dispensable
437	PBANKA_0909800	PBANKA_090980	RNA-binding protein, putative	NaN	pool1	-0.15599985117569734	0.2575456951781493	0.06632978510479619	0.3590915391806012	-0.671091241531996	Not Reduced	Not applied	Mf1	0.27235128820857823	0.43741267500165604	-0.5363918118794088	0.3148030513463276	0.09910096113695854	0.0932142908132464	-1.1659979145720638	No Power	Not applied	Mf1 and Mf2	0.044200214139793685	0.08546597422881269	GFPsort	0.002077811	0.173031773	0.504790489	0.34814135799999996	-0.34398573600000004	notreduced	RFPsort	-0.04633840400000001	0.17654135	0.396476072	0.306744297	-0.39942110399999997	notreduced	0.306744297	-0.926393795	0.165158211	nopower	-2.021019404	0.28614011699999997	reduced	-5.135003472	0.6821163690000001	reduced	0.98594929	0.06908218	Dispensable
438	PBANKA_0415400	PBANKA_041540	conserved Plasmodium protein, unknown function, pseudogene	NaN	pool3	-0.4264118877159223	0.09672714946801254	0.00935614144420724	-0.2329575887798972	-0.6198661866519474	Not Reduced	Not applied	Mf2	5.2068735338917085e-06	1.3937590772538415e-05	-0.5358709468654724	0.09886160677868172	0.009773617294862692	-0.33814773330810904	-0.7335941604228359	Not Reduced	Not applied	Mf1 and Mf2	2.973040191811549e-08	1.1740989232069335e-07	GFPsort	0.307090638	0.14776927	0.981153451	0.602629179	0.011552098	notreduced	RFPsort	0.318257196	0.149955385	0.983095649	0.618167965	0.018346427	notreduced	0.602629179												
439	PBANKA_0708500	PBANKA_070850	phosphorylated CTD interacting factor 1 WW domain-containing protein, putative	NaN	pool2	-0.02345815748095017	0.38906926738509146	0.15137489482357178	0.7546803772892328	-0.8015966922511331	Not Reduced	Not applied	Mf1 and Mf2	0.4759611342580181	0.6994253266823002	-0.5355829562051563	0.15065499404334512	0.022696927230200357	-0.23427296811846604	-0.8368929442918465	Not Reduced	Not applied	Mf1 and Mf2	0.00018896830329118155	0.0005486556344778228	GFPsort	-0.316831423	0.134165284	0.009100567	-0.048500855999999995	-0.585161991	notreduced	RFPsort	-0.158964284	0.131175332	0.112785694	0.10338638	-0.42131494700000005	notreduced	-0.048500855999999995	-0.524603966	0.163510175	notreduced	-0.162804265	0.088629117	notreduced	-0.606320921	0.196950003	nopower	0.983528394	0.063027051	Dispensable
440	PBANKA_0828500	PBANKA_082850	serine/threonine protein phosphatase 4	PPP4	pool3	-1.3125454222973705	0.2633349405998761	0.06934529094074028	-0.7858755410976183	-1.8392153034971228	No Power	Not applied	Mf1 and Mf2	3.109016514235563e-07	9.18835735619804e-07	-0.5282253057817327	0.2866534960577986	0.08217022680215838	0.045081686333864564	-1.10153229789733	Not Reduced	Not applied	Mf1 and Mf2	0.03268414206300085	0.0655088610811114	GFPsort	-0.044910198	0.227391573	0.42171751700000004	0.40987294799999996	-0.499693345	notreduced	RFPsort	0.13939375199999998	0.24614882300000002	0.7144046190000001	0.631691397	-0.352903894	notreduced	0.40987294799999996	-3.659812544	1.4365607530000002	nopower	-0.408009	0.826468427	nopower	-1.414462059	1.08939925	nopower	0.933110081	0.039670209	Dispensable
441	PBANKA_1438600	PBANKA_143860	vacuolar iron transporter	VIT	pool2	-0.23469256927522625	0.3448631465618836	0.11893058985656325	0.455033723848541	-0.9244188623989936	Not Reduced	Not applied	Mf1 and Mf2	0.2480818490642791	0.407489814062194	-0.5259271983580165	0.4222163666023024	0.17826666022684978	0.3185055348465883	-1.3703599315626214	No Power	Not applied	Mf1 and Mf2	0.10644933753853604	0.1875440124497459	GFPsort	0.22980958	0.046106024	0.999999689	0.322021628	0.137597532	notreduced	RFPsort	0.14325463900000002	0.044825845	0.999302792	0.232906329	0.053602948	notreduced	0.232906329	-0.628329309	0.060380492	notreduced	-0.256534302	0.060993325	notreduced	-0.41680165799999996	0.096598831	notreduced	0.995248305	0.026619021	Dispensable
442	PBANKA_0608600	PBANKA_060860	zinc finger protein, putative	NaN	pool4	-5.804278793826223	1.0247093438943746	1.0500292394644395	-3.754860106037473	-7.853697481614972	Reduced	Not applied	Mf1 and Mf2	7.380555056002437e-09	2.414626036840303e-08	-0.5224469032182878	0.2985794445724068	0.08914968472116692	0.07471198592652573	-1.119605792363101	Not Reduced	Not applied	Mf1 and Mf2	0.040078557012669824	0.07847314104161403	GFPsort	0.300178619	0.24546627199999999	0.8893146609999999	0.791111163	-0.190753925	notreduced	RFPsort	0.414169867	0.24431233	0.95498576	0.9027945279999999	-0.074454794	notreduced	0.791111163	-0.58123269	0.40821209299999994	nopower	-0.266294935	0.380017638	nopower	0.587165576	0.533660821	notreduced	0.991138982	0.072867557	Dispensable
443	PBANKA_0112641	PBANKA_124600	fam-b protein	NaN	pool1	-1.1905616004705295	0.15051519793841356	0.022654824810439813	-0.8895312045937024	-1.4915919963473567	No Power	Not applied	Mf1 and Mf2	1.3322676295501877e-15	5.322375705991957e-15	-0.5210921048589745	0.21793033379494733	0.047493630387977166	-0.08523143726907982	-0.9569527724488692	Not Reduced	Not applied	Mf1 and Mf2	0.008399105634019244	0.019282189674946063	GFPsort	0.00935089	0.220987625	0.516875843	0.451326141	-0.432624361	notreduced	RFPsort	-0.42374919200000005	0.277830289	0.063603517	0.131911386	-0.9794097690000001	notreduced	0.131911386	-0.404588283	0.40683235799999995	nopower	-0.042022288	0.181385462	notreduced	0.42566023700000005	0.753939824	nopower	0.79727141	0.104905697	Dispensable
444	PBANKA_0007401	PBANKA_020010	PIR protein	NaN	pool4	0.3138341833128942	0.3859902709746457	0.14898848928708042	1.0858147252621857	-0.4581463586363973	Not Reduced	Not applied	Mf1 and Mf2	0.7919088640405277	1.0	-0.5195125376597318	0.19178458437449697	0.03678132680369856	-0.13594336891073786	-0.9030817064087258	Not Reduced	Not applied	Mf1 and Mf2	0.0033760091024503946	0.008136206708907957	GFPsort	0.232256978	0.127568397	0.965669708	0.487393772	-0.022879817	notreduced	RFPsort	0.07849908900000001	0.13009809	0.726873324	0.33869526899999997	-0.181697091	notreduced	0.33869526899999997	-0.640382319	0.281016136	nopower	-0.647002317	0.330637609	nopower	-0.257894014	0.44220187299999997	nopower	0.989429784	0.050919859	Dispensable
445	PBANKA_1306700	PBANKA_130670	conserved Plasmodium protein, unknown function	NaN	pool4	-1.857948375672149	0.18112799731721835	0.03280735141214626	-1.4956923810377123	-2.2202043703065857	Reduced	Not applied	Mf2	0.0	0.0	-0.516804141459269	0.1832321870170548	0.03357403435905295	-0.15033976742515934	-0.8832685154933786	Not Reduced	Not applied	Mf1 and Mf2	0.0023975351072671462	0.005990623914136676	GFPsort	0.508590396	0.252908783	0.977835357	1.014407962	0.00277283	notreduced	RFPsort	0.247299472	0.286203696	0.806224748	0.819706864	-0.32510792	notreduced	0.819706864	-0.614604765	0.71756694	nopower	0.508394449	0.618532001	notreduced	-0.873844677	0.8535076890000001	nopower	1.0282622	0.090995502	Dispensable
446	PBANKA_1016200	PBANKA_101620	protein kinase, putative	NaN	pool1	0.1015504518713572	0.5357014780494349	0.28697607358434923	1.172953407970227	-0.9698525042275126	No Power	applied	no data			-0.5162856916758267	0.2526326148563702	0.06382323808916708	-0.01102046196308637	-1.0215509213885672	No Power	applied	no data			GFPsort	-0.038797643	0.27798833	0.444501561	0.517179018	-0.594774304	notreduced	RFPsort	-0.332870029	0.295499315	0.129984092	0.2581286	-0.923868658	notreduced	0.2581286	-0.0010104839999999999	0.17591075399999997	notreduced	-0.276335903	0.150517974	notreduced	-1.393385307	0.29816392199999997	nopower	0.934472419	0.076052852	Dispensable
447	PBANKA_1242400	PBANKA_124240	conserved Plasmodium protein, unknown function	NaN	pool4	-0.23856426134470224	0.3956400337698689	0.15653103632142298	0.5527158061950356	-1.0298443288844399	No Power	applied	no data			-0.516024072526476	0.17433950164472578	0.030394261833731336	-0.1673450692370244	-0.8647030758159275	Not Reduced	Not applied	Mf1 and Mf2	0.0015387925065141195	0.0039508391627304665	GFPsort	0.26954703	0.223083038	0.886530433	0.7157131059999999	-0.176619045	notreduced	RFPsort	0.057273857000000004	0.239814177	0.59437974	0.536902212	-0.42235449799999997	notreduced	0.536902212	-0.257766286	0.069714632	notreduced	-0.228289933	0.08292736	notreduced	-0.70803624	0.428151215	nopower	0.896388031	0.097271475	Dispensable
448	PBANKA_1400051	PBANKA_090020	PIR protein	NaN	pool1	-0.6581152625879161	0.3216654891048716	0.10346868688107627	-0.014784284378172809	-1.3014462407976592	No Power	applied	no data			-0.5151036623248009	0.2981450763526017	0.0888904865532987	0.0811864903804026	-1.1113938150300045	Not Reduced	Not applied	Mf1 and Mf2	0.04202148891389024	0.08159172430780355	GFPsort	-0.015097662	0.245560745	0.475487518	0.476023828	-0.506219153	notreduced	RFPsort	0.256374587	0.246705548	0.850642421	0.7497856829999999	-0.23703651	notreduced	0.476023828			NaN			NaN			NaN	0.940788998	0.085467809	Dispensable
449	PBANKA_1016400	PBANKA_101640	major facilitator superfamily domain-containing protein, putative	MFS5	pilot,pool1	-0.8384199701693656	0.10715825066300863	0.011482890685156193	-0.6241034688433483	-1.0527364714953829	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	2.5535129566378604e-15	1.0150214002635492e-14	-0.5138325687355978	0.21657733369814589	0.04690574147179804	-0.08067790133930602	-0.9469872361318896	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.008833767492713474	0.020129758687552464	GFPsort	0.250378798	0.184197363	0.912973645	0.618773523	-0.118015928	notreduced	RFPsort	-0.531680846	0.22054193800000002	0.007958951	-0.09059697	-0.9727647220000001	notreduced	-0.09059697	-2.164340662	0.46914334700000004	reduced	-0.078338773	0.314717092	notreduced	-1.718165594	0.632091896	nopower	0.871207802	0.12606335	Dispensable
450	PBANKA_1103900	PBANKA_110390	conserved Plasmodium protein, unknown function	NaN	pool3	0.22147995876144988	0.07167732880233872	0.005137639464238576	0.36483461636612735	0.07812530115677244	Not Reduced	Not applied	Mf2	0.9989990770860964	1.0	-0.5130834024049389	0.18942793340711864	0.03588294195489177	-0.13422753559070172	-0.8919392692191763	Not Reduced	Not applied	Mf1 and Mf2	0.0033784463480122096	0.008136206708907957	GFPsort	0.20522997899999998	0.238205275	0.805537284	0.681640528	-0.27118057	notreduced	RFPsort	0.349802656	0.252583586	0.9169582629999999	0.854969827	-0.155364516	notreduced	0.681640528	0.053436295999999994	0.15532628699999998	notreduced	-0.916354373	0.149278791	nopower	-1.114704407	0.320629457	nopower	1.028711011	0.040798416	Dispensable
451	PBANKA_0418300	PBANKA_041830	protein RER1, putative	RER1	pool6	-4.125371327738907	0.17300409759596658	0.02993041778499473	-3.779363132546973	-4.47137952293084	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.5020386655418956	0.0917532327788462	0.00841865572536914	-0.3185321999842031	-0.6855451310995879	Not Reduced	Not applied	Mf1 and Mf2	2.2297228063905553e-08	8.842985768323393e-08	GFPsort	-1.643257156	0.177980905	1.32e-20	-1.287295345	-1.999218966	reduced	RFPsort	0.205448402	0.117339094	0.960017978	0.44012659	-0.029229786	notreduced	-1.287295345	-2.068569983	0.116998874	reduced	-0.863599452	0.13708188	nopower	-1.01266151	0.356535541	nopower	0.759717238	0.031584149	Slow
452	PBANKA_0604400	PBANKA_060440	targeted glyoxalase II, putative	tGLO2	pool4	-0.1051274575840194	0.3846245131621984	0.1479360161252581	0.6641215687403773	-0.8743764839084162	No Power	applied	no data			-0.4964384695490401	0.17353910364909442	0.030115820495331125	-0.14936026225085125	-0.8435166768472289	Not Reduced	Not applied	Mf1 and Mf2	0.0021137202758165774	0.005309938806094475	GFPsort	0.19180709199999998	0.18190564	0.8541573659999999	0.5556183720000001	-0.172004188	notreduced	RFPsort	0.384371336	0.17195132800000001	0.987302798	0.7282739909999999	0.04046868	notreduced	0.5556183720000001	-0.13970360099999998	0.055348224	notreduced	-0.465708713	0.06631454099999999	notreduced	-0.857286483	0.096325786	nopower	1.012575962	0.023014832	Dispensable
453	PBANKA_0603900	PBANKA_060390	HAD domain ookinete protein	HADO	pilot,pool1	-0.2519332812891996	0.12550767734245474	0.015752177071897727	-0.0009179266042900758	-0.5029486359741091	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	0.02235813518815799	0.04399682543214258	-0.4946702032483201	0.2747662691330372	0.07549650265328862	0.05486233501775428	-1.0442027415143946	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.035904202672203615	0.07089558663240207	GFPsort	0.44093709600000003	0.314444619	0.919583081	1.069826334	-0.187952142	notreduced	RFPsort	0.19672996199999998	0.35342193	0.7111144309999999	0.9035738209999999	-0.510113897	notreduced	0.9035738209999999	0.12585817	0.110946374	notreduced	-0.16846805199999998	0.122338998	notreduced	-0.611980975	0.7992560879999999	nopower	0.80037731	0.113450943	Dispensable
454	PBANKA_1318700	PBANKA_131870	protein phosphatase PPM3	PPM3	pool2	-0.4608259114439678	0.5390055691101566	0.2905270035317638	0.6171852267763454	-1.5388370496642811	No Power	Not applied	Mf1 and Mf2	0.19628782217959986	0.3292169169467972	-0.4931444916315786	0.2475233091534024	0.061267788574250824	0.0019021266752261567	-0.9881911099383834	Not Reduced	Not applied	Mf1 and Mf2	0.02316823353368269	0.04819820011917917	GFPsort	0.159021109	0.171009288	0.82378792	0.501039686	-0.182997468	notreduced	RFPsort	0.057825339	0.166690059	0.635668032	0.391205456	-0.27555477899999997	notreduced	0.391205456	0.190374568	0.085930705	notreduced	-0.754016357	0.09064019599999999	notreduced	-0.9265994540000001	0.26594577	nopower	1.010012493	0.09226652	Dispensable
455	PBANKA_0520100	PBANKA_052010	conserved Plasmodium protein, unknown function	NaN	pool1	-0.8390239857345582	0.2725422913712121	0.07427930058587068	-0.29393940299213395	-1.3841085684769825	No Power	applied	no data			-0.4902608337974624	0.5119806360922693	0.26212417173344466	0.5337004383870763	-1.514222105982001	No Power	Not applied	Mf1 and Mf2	0.16913807433717665	0.27752937549691664	GFPsort	-0.114572618	0.157183959	0.233029023	0.1997953	-0.428940537	notreduced	RFPsort	0.053838076	0.155210627	0.6356559079999999	0.364259331	-0.256583179	notreduced	0.1997953	0.426781409	0.286631423	notreduced	-1.033373455	0.347787114	nopower	1.868679611	0.555981501	notreduced	0.835234912	0.088418823	Dispensable
456	PBANKA_1132400	PBANKA_113240	conserved Plasmodium protein, unknown function	NaN	pool2	0.5884597920578374	0.11713980643702973	0.013721734252104791	0.8227394049318968	0.3541801791837779	Not Reduced	Not applied	Mf2	0.9999997463988258	1.0	-0.4881983727322152	0.3267923609947358	0.10679324720451372	0.16538634925725645	-1.1417830947216867	Not Reduced	Not applied	Mf1 and Mf2	0.06759957349617629	0.12525408051378986	GFPsort	0.183475553	0.079026775	0.989875142	0.34152910200000003	0.025422003	notreduced	RFPsort	0.301628949	0.08081280099999999	0.999905183	0.463254551	0.140003347	notreduced	0.34152910200000003	-0.325688021	0.062383793	notreduced	-0.062018204	0.07296959	notreduced	-1.117486431	0.189691202	nopower	1.070893091	0.072773607	Dispensable
457	PBANKA_0503300	PBANKA_050330	conserved Plasmodium protein, unknown function	NaN	pool2	-2.353153682529499	0.08588678320445188	0.007376539529208517	-2.1813801161205952	-2.5249272489384027	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.486459795564043	0.17581879448026724	0.03091224849249445	-0.13482220660350847	-0.8380973845245774	Not Reduced	Not applied	Mf2	0.002830258592923851	0.007015428214375078	GFPsort	-0.24634547899999998	0.221451719	0.132980593	0.19655796	-0.689248917	notreduced	RFPsort	0.170198985	0.212250827	0.788687847	0.594700638	-0.254302669	notreduced	0.19655796	-0.999402772	0.091653303	nopower	-0.37903124299999996	0.100494137	notreduced	-0.842278572	0.574067133	nopower	0.857229304	0.085581624	Dispensable
458	PBANKA_0517000	PBANKA_051700	early transcribed membrane protein	ETRAMP10.2	pool4	0.2429126647110287	0.3717005454849629	0.13816129551381895	0.9863137556809544	-0.500488426258897	Not Reduced	Not applied	Mf1 and Mf2	0.7432885173726718	0.9998551122018174	-0.4797837280165936	0.16725812256041758	0.027975279562435677	-0.14526748289575847	-0.8142999731374287	Not Reduced	Not applied	Mf1 and Mf2	0.002061967762890582	0.005193929608146007	GFPsort	-0.091322056	0.254737184	0.35998638299999997	0.418152312	-0.600796424	notreduced	RFPsort	-0.141587388	0.268250176	0.298812681	0.394912964	-0.6780877390000001	notreduced	0.394912964	-0.7264867970000001	0.19069586800000002	nopower	-0.104333821	0.09947650599999999	notreduced	-0.32915094899999997	0.25481513100000003	notreduced	0.976071392	0.086803113	Dispensable
459	PBANKA_1431900	PBANKA_143190	glycerol-3-phosphate dehydrogenase [NAD(+)], putative	NaN	pool1	-0.34261337003769204	0.3331837962781656	0.11101144210233012	0.3237542225186391	-1.0089809625940231	Not Reduced	Not applied	Mf1 and Mf2	0.15190403221963902	0.2619603158668395	-0.4762509844090548	0.3380461248831887	0.1142751825485404	0.1998412653573226	-1.1523432341754323	No Power	Not applied	Mf1 and Mf2	0.07944208133066133	0.14432752397695198	GFPsort	-0.00413277	0.074157476	0.47777859200000006	0.14418218300000002	-0.15244772199999998	notreduced	RFPsort	0.036159008	0.075621936	0.6837300620000001	0.18740288	-0.11508486400000001	notreduced	0.14418218300000002	-0.199211472	0.06429557799999999	notreduced	-0.140422553	0.072121873	notreduced	-0.036882421	0.605370171	nopower	0.850655762	0.202965947	Dispensable
460	PBANKA_0926900	PBANKA_092690	WD repeat-containing protein, putative	NaN	pool1	1.4085862879268505	0.09912579549978903	0.009825923333465995	1.6068378789264286	1.2103346969272724	Increased	Not applied	Mf2	1.0	1.0	-0.4748283448339679	0.6663171162769697	0.44397849944365664	0.8578058877199715	-1.8074625773879072	No Power	Not applied	Mf1 and Mf2	0.23804165455195425	0.3673093080172539	GFPsort	-0.630459161	0.126013601	2.82e-07	-0.378431959	-0.882486364	notreduced	RFPsort	-0.601932454	0.142362669	1.18e-05	-0.317207116	-0.886657791	notreduced	-0.378431959	-0.373910876	0.23983663100000002	notreduced	0.558741437	0.26500568399999996	notreduced	-1.230653425	0.425564789	nopower	0.816119358	0.080590255	Slow
461	PBANKA_0209900	PBANKA_020990	nucleoside transporter 4, putative	NT4	pool3	-0.16638057503342465	0.5352883064426293	0.2865335710142181	0.904196037851834	-1.2369571879186831	No Power	applied	no data			-0.4676144114474778	0.2648219391319868	0.0701306594456257	0.06202946681649574	-0.9972582897114513	Not Reduced	Not applied	Mf1 and Mf2	0.0387172927336783	0.0761276726324645	GFPsort	-0.07710188	0.180627667	0.334742356	0.28415345399999997	-0.438357215	notreduced	RFPsort	0.005123046	0.177176097	0.5115338070000001	0.359475241	-0.349229148	notreduced	0.28415345399999997	-0.29901527	0.14090992300000002	notreduced	-0.618423801	0.136901472	notreduced	-3.1753920730000003	0.146976759	reduced	1.031955262	0.039736323	Dispensable
462	PBANKA_0806500	PBANKA_080650	triosephosphate isomerase, putative	NaN	pool1	-0.687031392347278	0.11542766049607395	0.013323544807596913	-0.4561760713551301	-0.9178867133394258	Not Reduced	Not applied	Mf2	1.3240092355815134e-09	4.479095073562993e-09	-0.4639337065315636	0.10900680608150018	0.011882483772089784	-0.2459200943685633	-0.6819473186945639	Not Reduced	Not applied	Mf1 and Mf2	1.04055195742081e-05	3.4147690997049114e-05	GFPsort	0.100187624	0.37272965399999997	0.6059560279999999	0.845646931	-0.6452716829999999	notreduced	RFPsort	-0.5244959370000001	0.428333006	0.110380878	0.332170074	-1.3811619480000001	nopower	0.332170074	0.726244745	0.33451836	notreduced	0.373710518	0.193617381	notreduced	-2.161231972	0.560932884	reduced	1.042145387	0.046135916	Dispensable
463	PBANKA_1020300	PBANKA_102030	ankyrin-repeat protein, putative	NaN	pool3	0.282626587553343	0.15409959915632132	0.02374668646013891	0.5908257858659857	-0.02557261075929962	Not Reduced	Not applied	Mf2	0.9666768186264036	1.0	-0.4618382955019985	0.4189273517096255	0.1755001260104403	0.3760164079172526	-1.2996929989212496	No Power	Not applied	Mf1 and Mf2	0.13513727597599812	0.2321609109073668	GFPsort	0.6426946729999999	0.194717849	0.999517687	1.0321303720000001	0.253258975	notreduced	RFPsort	0.484125454	0.218474372	0.986652093	0.9210741990000001	0.047176709000000004	notreduced	0.9210741990000001	-0.21313773800000002	0.6913695809999999	nopower	-0.294149373	0.683632307	nopower	0.516135948	0.739238088	notreduced	0.946355318	0.06061035	Dispensable
464	PBANKA_1407900	PBANKA_140790	HORMA domain protein, putative	NaN	pool4	0.050601706929129915	0.17469445382130994	0.030518152195925807	0.3999906145717497	-0.29878720071348996	No Power	applied	no data			-0.4597460263559324	0.5622423808001524	0.3161164947678236	0.6647387352443724	-1.5842307879562374	No Power	Not applied	Mf1 and Mf2	0.2067640360302262	0.3271716155860286	GFPsort	1.5221196780000001	0.20249629100000002	1.0	1.927112261	1.117127096	notreduced	RFPsort	0.56036744	0.235206175	0.991401115	1.03077979	0.089955089	notreduced	1.03077979	-0.24186033399999998	0.122509624	notreduced	-0.7674597870000001	0.11863285	nopower	-0.45234594	0.21889916	notreduced	0.941803693	0.067279886	Dispensable
